观察期标签,delay_window_count,总窗口数,策略编号,策略名称,window_index,window_type,window_weight,会员收入,私教收入,积分成本,平台利润贡献,累计平台利润,窗口末续费概率提升,窗口末私教购买概率提升,窗口私教收入提升,窗口活跃提升,窗口线上活跃提升,窗口结算积分
L3,6,7,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L3,6,7,S3,私教转化强化策略,2,delayed,1.0,9943465.212734416,105848.00989468744,0.0,3511967.227425452,6720278.814888131,69453.37897801922,68.99310855108004,20200.888774918873,54413.99269232263,178848.57416089572,0.0
L3,6,7,S3,私教转化强化策略,3,delayed,1.0,9862032.908692328,96219.94331656046,0.0,3480577.501037283,10200856.315925414,66456.75092486948,37.51735420248271,10572.822196791894,27206.996346161315,89424.28708044786,0.0
L3,6,7,S3,私教转化强化策略,4,delayed,1.0,9732024.725711988,84821.49965807877,0.0,3431655.1038966198,13632511.419822033,61760.87816336902,0.022141469486847143,-825.6214616897923,13603.498173080658,44712.14354022393,0.0
L3,6,7,S3,私教转化强化策略,5,delayed,1.0,9566754.528367944,77464.908652162,0.0,3371603.5575244287,17004114.97734646,55712.50113379587,-24.21022332085782,-8182.212467606558,6801.749086540329,22356.071770111965,0.0
L3,6,7,S3,私教转化强化策略,6,delayed,1.0,9314496.023508826,76409.99359049107,0.0,3282996.606305236,20287111.5836517,46554.45596738417,-27.934391477034904,-9237.127529277495,3400.8745432701644,11178.035885055982,0.0
L3,6,7,S3,私教转化强化策略,7,delayed,1.0,9061632.43222887,73370.53483717215,0.0,3193582.511731256,23480694.095382955,37283.12796608063,-38.74753942785411,-12276.586282596414,1700.4372716350822,5589.017942527991,0.0
L3,6,7,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L3,6,7,S4,流失召回强化策略,2,delayed,1.0,9986703.357124649,107571.20254941261,0.0,3527617.5357584506,6618243.631065685,71047.22684205402,74.58860244204972,21924.08142964405,81412.85255190662,252661.91794431006,0.0
L3,6,7,S4,流失召回强化策略,3,delayed,1.0,9914614.900935993,104080.47214611543,0.0,3501339.356971432,10119582.988037117,68421.82118797737,63.29873418659122,18433.351026346863,40706.42627595331,126330.95897215503,0.0
L3,6,7,S4,流失召回强化策略,4,delayed,1.0,9817851.113221062,90713.61368395264,0.0,3463461.973732557,13583044.961769674,64860.243192882204,19.51073207842914,5066.492564184082,20353.213137976654,63165.479486077515,0.0
L3,6,7,S4,流失召回强化策略,5,delayed,1.0,9668712.847663317,83047.07616298835,0.0,3408963.619531057,16992008.58130073,59487.47703668698,-5.677818058460854,-2600.0449567802134,10176.606568988327,31582.739743038757,0.0
L3,6,7,S4,流失召回强化策略,6,delayed,1.0,9481328.282049457,76375.24238574012,0.0,3341377.471433032,20333386.052733764,52685.53441821529,-28.12004352517464,-9271.878734028447,5088.303284494164,15791.369871519379,0.0
L3,6,7,S4,流失召回强化策略,7,delayed,1.0,9270290.055554062,75074.8909431962,0.0,3267123.9867268805,23600510.039460644,44954.26371984748,-32.71192404538216,-10572.230176572368,2544.151642247082,7895.684935759689,0.0
L3,6,7,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L3,6,7,S5,高强度综合激励策略,2,delayed,1.0,10032862.568674004,109830.36565895085,0.0,3544451.0087335864,6321838.41476758,72751.08844619589,82.10864421645361,24183.244539182284,150350.1310150863,480924.0161080243,0.0
L3,6,7,S5,高强度综合激励策略,3,delayed,1.0,9981209.021798037,107241.5296225637,0.0,3525595.616516082,9847434.031283662,70842.63220486259,73.48540435346209,21594.408502795137,75175.06550754316,240462.00805401214,0.0
L3,6,7,S5,高强度综合激励策略,4,delayed,1.0,9904429.20285374,103514.08866292702,0.0,3497604.4475976867,13345038.478881348,68029.49980328044,61.48379008958598,17866.967543158462,37587.53275377158,120231.00402700607,0.0
L3,6,7,S5,高强度综合激励策略,5,delayed,1.0,9807099.965058522,89804.42590439883,0.0,3459426.315541802,16804464.794423148,64458.73489990501,16.440689131807535,4157.304784630265,18793.76637688579,60115.502013503035,0.0
L3,6,7,S5,高强度综合激励策略,6,delayed,1.0,9659250.091549672,81441.78479927682,0.0,3405170.0674821683,20209634.861905318,59155.6575380551,-10.943581353013547,-4205.3363204917405,9396.883188442895,30057.751006751518,0.0
L3,6,7,S5,高强度综合激励策略,7,delayed,1.0,9474000.163449531,75629.20011995078,0.0,3338588.817243321,23548223.679148637,52404.90091065037,-30.593347925228244,-10017.920999817783,4698.441594221447,15028.875503375759,0.0
L3,8,9,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S0,无积分基准策略,5,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,14261517.373011336,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S0,无积分基准策略,6,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,17113820.847613603,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S0,无积分基准策略,7,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,19966124.32221587,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S0,无积分基准策略,8,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,22818427.796818137,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S0,无积分基准策略,9,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,25670731.271420404,0.0,0.0,0.0,0.0,0.0,0.0
L3,8,9,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L3,8,9,S1,低补贴保留策略,2,delayed,1.0,9814696.608763091,90498.7435296874,0.0,3462293.436125988,6892387.069097677,64738.34508430253,18.80733048666188,4851.62240991884,20546.541649583407,51921.53016207773,0.0
L3,8,9,S1,低补贴保留策略,3,delayed,1.0,9663275.641338417,82759.46982685667,0.0,3406974.3154165028,10299361.38451418,59299.52545971621,-6.6094643915544395,-2887.651292911891,10273.270824791703,25960.765081038866,0.0
L3,8,9,S1,低补贴保留策略,4,delayed,1.0,9478742.208103102,76442.95397059344,0.0,3340492.6590272635,13639854.043541443,52595.014178509526,-27.86591897112756,-9204.167149175119,5136.635412395852,12980.382540519433,0.0
L3,8,9,S1,低补贴保留策略,5,delayed,1.0,9269588.037610441,75037.03153461346,0.0,3266866.9226240385,16906720.966165483,44927.30443758843,-32.85299165972989,-10610.089585155103,2568.317706197926,6490.1912702597165,0.0
L3,8,9,S1,低补贴保留策略,6,delayed,1.0,9007519.243072134,70584.43608191346,0.0,3173807.0658998205,20080528.032065302,35305.976244001795,-48.474652299264406,-15062.685037855103,1284.158853098963,3245.0956351298582,0.0
L3,8,9,S1,低补贴保留策略,7,delayed,1.0,8844039.610893006,66458.5654647974,0.0,3115351.433451991,23195879.465517294,29345.359752538538,-61.22373521536129,-19188.555654971162,642.0794265494815,1622.5478175649291,0.0
L3,8,9,S1,低补贴保留策略,8,delayed,1.0,8757181.821704883,72581.30388974925,0.0,3086788.0287636337,26282667.494280927,26306.133421368148,-38.17788435623987,-13065.817230019311,321.03971327474073,811.2739087824646,0.0
L3,8,9,S1,低补贴保留策略,9,delayed,1.0,8730276.004316991,82083.09895120593,0.0,3080221.5311963083,29362889.025477234,25258.662368264362,-6.710565670786973,-3564.022168562631,160.51985663737037,405.6369543912323,0.0
L3,8,9,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L3,8,9,S2,均衡促活策略,2,delayed,1.0,9937753.031854998,105311.61896378746,0.0,3509807.0468383855,6770834.91827829,69252.93523814336,67.17123058730375,19664.4978440189,49900.88817878395,149757.37688896828,0.0
L3,8,9,S2,均衡促活策略,3,delayed,1.0,9847255.55567627,94593.49268998245,0.0,3474917.492293689,10245752.41057198,65937.5015637547,32.22775992175639,8946.371570213887,24950.444089391975,74878.68844448414,0.0
L3,8,9,S2,均衡促活策略,4,delayed,1.0,9710307.958013272,83152.5904509658,0.0,3423553.562439935,13669305.973011915,60972.18457316808,-5.717124259783304,-2494.530668802763,12475.222044695987,37439.34422224207,0.0
L3,8,9,S2,均衡促活策略,5,delayed,1.0,9537882.829615047,77079.94412608795,0.0,3361382.9736030926,17030688.946615007,54646.54481756295,-25.49271038651072,-8567.176993680609,6237.611022347994,18719.672111121035,0.0
L3,8,9,S2,均衡促活策略,6,delayed,1.0,9305692.568087332,76411.13162224312,0.0,3279915.738317239,20310604.684932247,46275.045530699535,-28.088752737257078,-9235.989497525443,3118.805511173997,9359.836055560518,0.0
L3,8,9,S2,均衡促活策略,7,delayed,1.0,9048065.823628798,72477.17005249918,0.0,3188566.1892858287,23499170.874218076,36778.948520358834,-41.74494110638145,-13169.951067269387,1559.4027555869984,4679.918027780259,0.0
L3,8,9,S2,均衡促活策略,8,delayed,1.0,8878787.0700185,67298.57947691786,0.0,3127765.0483495505,26626935.92256763,30593.49288147454,-59.118645150874414,-18348.5416428507,779.7013777934992,2339.9590138901294,0.0
L3,8,9,S2,均衡促活策略,9,delayed,1.0,8776295.482610239,69670.33696650497,0.0,3092604.520003535,29719540.442571163,26983.880728860007,-50.802365331085426,-15976.784153263594,389.8506888967496,1169.9795069450647,0.0
L3,8,9,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L3,8,9,S3,私教转化强化策略,2,delayed,1.0,9943465.212734416,105848.00989468744,0.0,3511967.227425452,6720278.814888131,69453.37897801922,68.99310855108004,20200.888774918873,54413.99269232263,178848.57416089572,0.0
L3,8,9,S3,私教转化强化策略,3,delayed,1.0,9862032.908692328,96219.94331656046,0.0,3480577.501037283,10200856.315925414,66456.75092486948,37.51735420248271,10572.822196791894,27206.996346161315,89424.28708044786,0.0
L3,8,9,S3,私教转化强化策略,4,delayed,1.0,9732024.725711988,84821.49965807877,0.0,3431655.1038966198,13632511.419822033,61760.87816336902,0.022141469486847143,-825.6214616897923,13603.498173080658,44712.14354022393,0.0
L3,8,9,S3,私教转化强化策略,5,delayed,1.0,9566754.528367944,77464.908652162,0.0,3371603.5575244287,17004114.97734646,55712.50113379587,-24.21022332085782,-8182.212467606558,6801.749086540329,22356.071770111965,0.0
L3,8,9,S3,私教转化强化策略,6,delayed,1.0,9314496.023508826,76409.99359049107,0.0,3282996.606305236,20287111.5836517,46554.45596738417,-27.934391477034904,-9237.127529277495,3400.8745432701644,11178.035885055982,0.0
L3,8,9,S3,私教转化强化策略,7,delayed,1.0,9061632.43222887,73370.53483717215,0.0,3193582.511731256,23480694.095382955,37283.12796608063,-38.74753942785411,-12276.586282596414,1700.4372716350822,5589.017942527991,0.0
L3,8,9,S3,私教转化强化策略,8,delayed,1.0,8899468.849077107,67712.33716535746,0.0,3135127.7983265943,26615821.893709548,31364.4334154098,-58.02275947242618,-17934.783954411105,850.2186358175411,2794.5089712639956,0.0
L3,8,9,S3,私教转化强化策略,9,delayed,1.0,8790075.212010214,69619.28719162986,0.0,3097412.1103610634,29713234.00407061,27498.657360051835,-50.9319610561963,-16027.833928138702,425.10931790877055,1397.2544856319978,0.0
L3,8,9,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L3,8,9,S4,流失召回强化策略,2,delayed,1.0,9986703.357124649,107571.20254941261,0.0,3527617.5357584506,6618243.631065685,71047.22684205402,74.58860244204972,21924.08142964405,81412.85255190662,252661.91794431006,0.0
L3,8,9,S4,流失召回强化策略,3,delayed,1.0,9914614.900935993,104080.47214611543,0.0,3501339.356971432,10119582.988037117,68421.82118797737,63.29873418659122,18433.351026346863,40706.42627595331,126330.95897215503,0.0
L3,8,9,S4,流失召回强化策略,4,delayed,1.0,9817851.113221062,90713.61368395264,0.0,3463461.973732557,13583044.961769674,64860.243192882204,19.51073207842914,5066.492564184082,20353.213137976654,63165.479486077515,0.0
L3,8,9,S4,流失召回强化策略,5,delayed,1.0,9668712.847663317,83047.07616298835,0.0,3408963.619531057,16992008.58130073,59487.47703668698,-5.677818058460854,-2600.0449567802134,10176.606568988327,31582.739743038757,0.0
L3,8,9,S4,流失召回强化策略,6,delayed,1.0,9481328.282049457,76375.24238574012,0.0,3341377.471433032,20333386.052733764,52685.53441821529,-28.12004352517464,-9271.878734028447,5088.303284494164,15791.369871519379,0.0
L3,8,9,S4,流失召回强化策略,7,delayed,1.0,9270290.055554062,75074.8909431962,0.0,3267123.9867268805,23600510.039460644,44954.26371984748,-32.71192404538216,-10572.230176572368,2544.151642247082,7895.684935759689,0.0
L3,8,9,S4,流失召回强化策略,8,delayed,1.0,9017512.095986992,70734.22319038537,0.0,3177349.5005525625,26777859.540013205,35673.65178922748,-47.95219254018737,-14912.897929383194,1272.075821123541,3947.8424678798447,0.0
L3,8,9,S4,流失召回强化策略,9,delayed,1.0,8845064.750866555,66223.90874835946,0.0,3115639.835427802,29893499.375441007,29375.879434664006,-62.01329133313451,-19423.2123714091,636.0379105617704,1973.9212339399223,0.0
L3,8,9,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L3,8,9,S5,高强度综合激励策略,2,delayed,1.0,10032862.568674004,109830.36565895085,0.0,3544451.0087335864,6321838.41476758,72751.08844619589,82.10864421645361,24183.244539182284,150350.1310150863,480924.0161080243,0.0
L3,8,9,S5,高强度综合激励策略,3,delayed,1.0,9981209.021798037,107241.5296225637,0.0,3525595.616516082,9847434.031283662,70842.63220486259,73.48540435346209,21594.408502795137,75175.06550754316,240462.00805401214,0.0
L3,8,9,S5,高强度综合激励策略,4,delayed,1.0,9904429.20285374,103514.08866292702,0.0,3497604.4475976867,13345038.478881348,68029.49980328044,61.48379008958598,17866.967543158462,37587.53275377158,120231.00402700607,0.0
L3,8,9,S5,高强度综合激励策略,5,delayed,1.0,9807099.965058522,89804.42590439883,0.0,3459426.315541802,16804464.794423148,64458.73489990501,16.440689131807535,4157.304784630265,18793.76637688579,60115.502013503035,0.0
L3,8,9,S5,高强度综合激励策略,6,delayed,1.0,9659250.091549672,81441.78479927682,0.0,3405170.0674821683,20209634.861905318,59155.6575380551,-10.943581353013547,-4205.3363204917405,9396.883188442895,30057.751006751518,0.0
L3,8,9,S5,高强度综合激励策略,7,delayed,1.0,9474000.163449531,75629.20011995078,0.0,3338588.817243321,23548223.679148637,52404.90091065037,-30.593347925228244,-10017.920999817783,4698.441594221447,15028.875503375759,0.0
L3,8,9,S5,高强度综合激励策略,8,delayed,1.0,9260944.711880913,74951.53847031992,0.0,3263816.110699415,26812039.789848052,44594.053380912614,-33.093774358515354,-10695.58264944864,2349.2207971107237,7514.437751687879,0.0
L3,8,9,S5,高强度综合激励策略,9,delayed,1.0,8994682.550698534,69988.64496915163,0.0,3169135.486235232,29981175.276083283,34945.20347389579,-50.469855855955785,-15658.47615061693,1174.6103985553618,3757.2188758439397,0.0
L3,12,13,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L3,12,13,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L3,12,13,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L3,12,13,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L3,12,13,S0,无积分基准策略,5,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,14261517.373011336,0.0,0.0,0.0,0.0,0.0,0.0
L3,12,13,S0,无积分基准策略,6,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,17113820.847613603,0.0,0.0,0.0,0.0,0.0,0.0
L3,12,13,S0,无积分基准策略,7,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,19966124.32221587,0.0,0.0,0.0,0.0,0.0,0.0
L3,12,13,S0,无积分基准策略,8,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,22818427.796818137,0.0,0.0,0.0,0.0,0.0,0.0
L3,12,13,S0,无积分基准策略,9,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,25670731.271420404,0.0,0.0,0.0,0.0,0.0,0.0
